,support,itemsets
2618,0.004032258064516129,"frozenset({'황', '정민', '곡성'})"
2619,0.0032258064516129032,"frozenset({'모습', '죽', '곳'})"
2620,0.0032258064516129032,"frozenset({'무명', '곳', '종구'})"
2621,0.0032258064516129032,"frozenset({'일광', '곳', '종구'})"
2622,0.0032258064516129032,"frozenset({'종구', '곳', '피'})"
2623,0.0032258064516129032,"frozenset({'일광', '공격', '외지인'})"
2624,0.0032258064516129032,"frozenset({'공격', '일본인', '종구'})"
2625,0.0032258064516129032,"frozenset({'종구', '김환희', '곽도원'})"
2626,0.004032258064516129,"frozenset({'종구', '딸', '곽도원'})"
2627,0.004032258064516129,"frozenset({'마을', '사건', '곽도원'})"
2628,0.0032258064516129032,"frozenset({'마을', '곽도원', '종구'})"
2629,0.0032258064516129032,"frozenset({'만나', '목격', '곽도원'})"
2630,0.0032258064516129032,"frozenset({'만나', '무', '곽도원'})"
2631,0.0032258064516129032,"frozenset({'소문', '만나', '곽도원'})"
2632,0.0032258064516129032,"frozenset({'만나', '시작', '곽도원'})"
2633,0.0032258064516129032,"frozenset({'만나', '여인', '곽도원'})"
2634,0.0032258064516129032,"frozenset({'만나', '외지인', '곽도원'})"
2635,0.004032258064516129,"frozenset({'만나', '곽도원', '종구'})"
2636,0.0032258064516129032,"frozenset({'만나', '곽도원', '천우희'})"
2637,0.0032258064516129032,"frozenset({'현장', '만나', '곽도원'})"
2638,0.0032258064516129032,"frozenset({'만나', '확신', '곽도원'})"
2639,0.004032258064516129,"frozenset({'목격', '무', '곽도원'})"
2640,0.0032258064516129032,"frozenset({'소문', '목격', '곽도원'})"
2641,0.0032258064516129032,"frozenset({'시작', '목격', '곽도원'})"
2642,0.0032258064516129032,"frozenset({'여인', '목격', '곽도원'})"
2643,0.004032258064516129,"frozenset({'외지인', '목격', '곽도원'})"
2644,0.004032258064516129,"frozenset({'목격', '종구', '곽도원'})"
2645,0.004032258064516129,"frozenset({'목격', '곽도원', '천우희'})"
2646,0.004032258064516129,"frozenset({'현장', '목격', '곽도원'})"
