word,tf
침전,1.0
멀리서,1.0
관망,1.0
싶었,1.0
의상,1.0
국기,1.0
하얗,2.0
알록달록,1.0
씨리얼,1.0
씹,1.0
우유,2.0
희,1.0
삼키,1.0
아이스티,1.0
넋,1.0
나간,1.0
인증,1.0
샷,1.0
셔터,1.0
깨어나,3.81
목격,1.0
매년,2.0
선보이,1.0
날그,1.0
쇼핑,1.0
제품,1.0
소비자,2.0
궁금하,1.0
일본인,2.0
아시아,1.0
계가,1.0
끼,2.0
히어로,1.0
영리,2.58
위험,2.0
범죄,2.0
앨리슨,1.0
브래,1.0
캐서린,1.0
서너,1.0
다수,2.0
봉,2.0
당일,1.0
워낙,2.0
지라,2.0
가물가물,1.0
한데,2.0
난,1.0
계시,1.0
생명,1.0
린치,2.0
어찌,2.0
어우르,1.0
대표적,1.0
이기,1.0
유추,1.0
곤경,1.0
청년,1.0
강한,1.0
이미지,2.58
외롭,1.0
여리,1.0
그려지,2.0
섬세,2.0
예민,2.0
곁,1.0
설상가상,1.0
목숨,2.0
위협,2.58
은밀,2.0
도사리,1.0
한복판,1.0
얼마나,3.0
가엾,1.0
선,2.0
갈등,1.0
자연,1.0
몰입,3.58
추측,1.0
윤리적,1.0
요소,1.0
친정집,2.58
막연,1.0
찾아가,2.0
진담,1.0
섞이,1.0
농담,1.0
내뱉,1.0
그야말로,1.0
뒤통수,2.0
얻어맞,1.0
그만,2.58
따스,1.0
배려,2.0
감동,1.0
이내,2.58
풀,2.58
한결같이,1.0
한통속,2.58
역,1.0
열등,1.0
취급,1.0
우월성,2.58
간절,1.0
부러워하,2.0
탐욕,2.0
닥치,1.0
한순간,1.0
하여금,1.0
하나하나,2.0
메세지,1.0
머물,2.58
사라,1.0
야생,1.0
정확,1.0
자료,1.0
이토록,1.0
과감,1.0
박수,2.58
쳐주,1.0
백의,1.0
웠,1.0
수위,1.0
지니,2.0
통쾌,1.0
비인간,2.58
악의,1.0
걸맞,1.0
응징,1.0
간혹,2.0
코믹,1.0
하여간에,1.0
여운,2.0
초간,1.0
어둑,1.0
자정,1.0
거닐,1.0
원인,1.0
모,1.0
싫어하,3.0
거리낌없이,1.0
고마움,1.0
사로잡히,1.0
수록,2.0
들이,2.0
부자연스러움을,1.0
유독,1.0
연신,1.0
언행,1.0
자꾸만,1.0
끌,2.0
지인,1.0
모여들,2.0
틈,1.0
오래전,1.0
연인,2.58
불순,1.0
의도,1.0
접근,1.0
피해자,1.0
허약,1.0
빠뜨리,2.0
생사,1.0
넘나들,1.0
놓이,1.0
간신히,2.0
차리,3.0
따라붙,1.0
쫓아오,3.0
구하,2.58
안녕,1.0
최근,1.0
퇴사,1.0
푹,1.0
방영,2.0
팝콘,1.0
콜라,2.0
안하,1.0
여태,2.0
워싱턴,2.58
여성,1.0
파출부,2.0
고용,1.0
방법,1.0
커피잔,1.0
숟가락,2.58
빙빙,1.0
돋,3.32
몹시,1.0
와중,3.0
옷차림,1.0
특유,2.0
아함,1.0
소리치,2.58
아줌마,2.0
충전,1.0
잭,1.0
분리,1.0
약하,1.0
심,1.0
빼앗,3.32
생활,1.0
본인,1.0
제어,1.0
빼앗기,3.0
삶,1.0
오랫만,1.0
사운드,2.0
갑,1.0
툭,1.0
튀들,1.0
러,1.0
잡혀가,1.0
답,1.0
통제권,2.58
인의,2.0
신경계,1.0
보로,1.0
거지,1.0
쇼킹하,1.0
겁기,1.0
매력적,1.0
짐,4.7
의구심,2.0
빼버,1.0
림,1.0
부주의,1.0
하여간,1.0
나의,1.0
떼,1.0
일상,1.0
대다수,1.0
신경써야겠다,1.0
우리나라,2.0
공포심,1.0
사실상,1.0
전하,1.0
메시지,1.0
포스팅에,1.0
가득,1.0
되도록,1.0
주세,1.0
북,1.0
외국,2.58
곡성,4.0
궁금,1.0
간략,1.0
잠재우,2.58
사고팔,1.0
꾸미,1.0
했어도,1.0
우울,2.0
실상,1.0
비우,2.0
몸값,1.0
부르,2.0
데려오,1.0
최,2.0
면,2.0
고통,1.0
의자,2.0
꽂,2.0
섬찟하,2.0
재즈,2.0
음악가,1.0
후라,1.0
돌이키,1.0
깨닫,2.0
택하,1.0
편이,2.0
실망,1.0
실화,1.0
여름,1.0
더위,1.0
식히,1.0
어제,2.0
꽤나,2.0
다대,1.0
충,1.0
직업,1.0
이사진,1.0
작가,2.0
드릴,1.0
이래저래,1.0
부모,2.58
고함,2.0
시골,1.0
착,1.0
반기,2.0
친부모,1.0
숨기,1.0
지가,1.0
편의,1.0
징,1.0
이제부,1.0
극장가,1.0
기함,1.0
일부러,1.0
랬,1.0
간간히,1.0
주랑,1.0
주도,1.0
가게,1.0
이하,1.0
조종,1.0
노인,2.0
집도,2.0
하심,1.0
주최,1.0
여야,1.0
본주,1.0
일시적,1.0
근,1.0
데이,1.0
함마,1.0
치흑,1.0
대함,1.0
거려,1.0
의제,1.0
아우,2.0
라가,1.0
전형적,1.0
엿,1.0
고생,1.0
각하,1.0
쏟아지,1.0
전직,1.0
프로,1.0
골퍼,1.0
타이거,1.0
우,1.0
즈,1.0
포즈,1.0
잡,2.58
보라,1.0
고시,1.0
킴,1.0
휠체어,2.58
콧,1.0
마누라,2.0
감탄,2.0
잘생기,1.0
칭찬,3.32
일색,1.0
봄,1.0
속셈,1.0
이젠,1.0
바디,1.0
노상,1.0
관,1.0
장땡,1.0
현대,1.0
단점,1.0
배자,1.0
신이,1.0
어떠,1.0
금하,1.0
이랑,1.0
빙자,1.0
눈멀,2.0
갤러리,3.0
사진작,1.0
가인,1.0
남주의,1.0
저위,1.0
라를,1.0
잊,1.0
건너,1.0
건느,1.0
수로,1.0
가라,1.0
제발,1.0
명연기,1.0
준가,1.0
정부,1.0
할미,1.0
신나,1.0
속도,2.0
졸,1.0
뛰댕기,1.0
일보,1.0
한남,1.0
주총,1.0
비추,1.0
타겟,1.0
혐오,1.0
진인,1.0
가하,1.0
감도,1.0
지루,1.0
겟아웃겟,1.0
일으키,1.0
요청,1.0
확실히,2.0
후반부,2.0
빨,1.0
미로,1.0
풀어내,1.0
초중반,1.0
세뇌,1.0
강인,1.0
심리,2.58
헐리우드,1.0
압박감,1.0
공포감,1.0
사뭇,1.0
칭하,1.0
돼,1.0
감,1.0
길지,1.0
러닝,1.0
타임,1.0
그거,1.0
모형,1.0
이중성,1.0
가족사진,1.0
중반,2.0
킹,2.58
복,1.0
초,2.0
허무,1.0
이리,1.0
슉슉,1.0
버리니까,1.0
간만,1.0
넘어서,1.0
놀라움,1.0
극한,1.0
경험,2.0
보시기,1.0
난무,1.0
내일,1.0
동영상,1.0
김,1.0
홍,1.0
강사,1.0
예쁘,2.58
사랑,3.0
과연,1.0
엽총,1.0
쫓아내,1.0
대통령,1.0
여하튼,1.0
따뜻,1.0
바퀴,1.0
돌아보,2.0
식모,1.0
로보트,1.0
가다,1.0
일꾼,1.0
그다지,1.0
주인집,1.0
질투,1.0
피우,1.0
습관,1.0
고치,2.0
혼,1.0
쇠,1.0
돌아가,2.58
떠오르,2.0
한없,1.0
나락,1.0
떨어지,3.0
자동,1.0
끊어지,2.0
신기,2.0
상상력,1.0
대단,1.0
과학,2.0
발달,1.0
호랑이,1.0
물리,1.0
산다,1.0
속담,1.0
그대,1.0
교묘,1.0
보내주,2.0
절망적,1.0
포기,1.0
집중,1.0
중요성,1.0
가면,1.0
엄스,2.0
집요,1.0
행방,1.0
결과,1.0
성격,1.0
확실,1.0
마련,1.0
세상,3.32
발전,2.0
자연적,1.0
악마,1.0
두렵,1.0
무분별,1.0
폐해,1.0
경고,1.0
어둡,2.58
주택가,1.0
걸어가,2.0
지나가,2.0
차가,2.58
멈추,2.58
슬금슬금,1.0
수상,2.58
따라오,1.0
반대,1.0
방향,2.0
새,1.0
정체불명,1.0
실리,1.0
장소,1.0
시점,1.0
촉망,1.0
일전,1.0
약속,1.0
내심,1.0
불안,2.58
크리,3.0
키우,1.0
시드,1.0
요원,2.0
맡기,1.0
마리,1.0
들이받,1.0
튕기,1.0
복잡,1.0
심정,1.0
찾아오,1.0
운전대,1.0
앉,3.0
이에,3.58
이르,2.0
공무상,1.0
설명,2.0
강경,1.0
부숴지,1.0
전조등,1.0
백미러,1.0
거부,1.0
괴롭히,1.0
가만,1.0
이윽고,2.58
모인,1.0
환대,1.0
사용인,3.0
사인,2.0
고용인,1.0
내치,1.0
품,2.58
오언스,2.0
패하,1.0
있음,1.0
담소,2.0
사임,1.0
밝히,2.58
자인,1.0
욕구,1.0
날아가,1.0
정기적,1.0
아이스,1.0
들이붓,1.0
실수,2.0
저지르,1.0
지나,2.58
과거사,1.0
떠들,1.0
술,1.0
취하,1.0
거론,1.0
제지,1.0
다툼,1.0
잠자리,1.0
행태,1.0
불만,1.0
탓,1.0
위로,2.0
야심,1.0
시각,1.0
뛰어오,1.0
달려가,1.0
버린다,1.0
몰르,1.0
얼떨떨,2.0
창,1.0
권하,1.0
얼떨결,1.0
교통사고,2.58
속마음,1.0
꿰뚫,1.0
두드리,1.0
침,2.58
잠의,2.58
바깥,1.0
화면,2.58
발버둥치,1.0
정상,1.0
석연찮,1.0
취미,1.0
어젯밤,1.0
본의,1.0
놀래키,1.0
동시,1.0
아름답,1.0
뜬금없,1.0
날리,1.0
이리저리,1.0
들추,1.0
해본,1.0
반신,1.0
반의,1.0
성과,1.0
속속,1.0
튼튼,1.0
골프,1.0
미묘,1.0
불쾌,1.0
덕담,1.0
좋아지,1.0
돌아다니,2.58
틈바구니,1.0
반가움,1.0
이름,1.0
건의,3.32
심지어,1.0
헤어지,2.58
주먹,2.0
부딪히,2.58
청하,1.0
붙잡,2.58
낯익,1.0
파티장,1.0
홀로,1.0
허드슨,2.58
명망,1.0
촬영,1.0
참으로,1.0
부럽,1.0
피곤,1.0
올라가,3.0
뚝,1.0
빼,1.0
조치,1.0
전화,3.58
하소연,1.0
되기,1.0
청소,1.0
꼰지르,1.0
가끔,1.0
둘러싸이,1.0
털어놓,1.0
중얼거리,1.0
륵,1.0
알쏭달쏭,1.0
가운데,2.58
내려가,2.58
아시아인,1.0
이득,1.0
이익,1.0
껄끄럽,1.0
바통,1.0
답변,1.0
스마트,1.0
폰,1.0
방금,1.0
바른,1.0
극도,1.0
격렬,1.0
꺼지,2.0
꺼,1.0
울부짖,1.0
거실,1.0
증세,1.0
전의,1.0
차분,1.0
이제,1.0
산책,1.0
멀리,1.0
벤치,1.0
사촌,1.0
간질이,1.0
혼란,1.0
연락,1.0
겁,1.0
오랫동안,1.0
죄의식,1.0
고백,1.0
애정,1.0
대충,1.0
핑계,1.0
들어올리,1.0
결정,1.0
몸짓,1.0
참가자,1.0
갈채,1.0
어느덧,1.0
챙,1.0
안드레,3.32
헤이,2.0
워스,2.0
되묻,1.0
가수,1.0
버젓이,1.0
잘못되,1.0
찰나,1.0
하필,1.0
배터리,1.0
구석,1.0
다락방,1.0
불안감,1.0
살펴보,2.0
끼이,1.0
크리스에게,1.0
애써,1.0
가방,2.0
가로막,1.0
휘휘,1.0
개가,1.0
거들,1.0
나머지,2.0
내놓,1.0
뒤적거리,1.0
순식간,1.0
뒤바꾸,1.0
쥐,1.0
덤벼들,1.0
두들기,1.0
잃어버리,1.0
헤이워스,1.0
크리스의,1.0
주장,1.0
터무니,1.0
비웃음,1.0
우여곡절,1.0
간파,1.0
녹음,2.0
눈치채,1.0
언제나,1.0
나랑,1.0
엉뚱,1.0
돌,1.0
웃음,1.0
흐뭇,1.0
고풍,1.0
허리띠,1.0
팔다리,1.0
강제,1.0
저항,2.0
지의,1.0
깎,1.0
화상,2.0
매료,1.0
오랜,1.0
찬동,1.0
주기적,1.0
영,1.0
호,1.0
프롤로그,1.0
유인,1.0
간호사,1.0
몰아넣,1.0
덕분,1.0
주체적,1.0
시청자,1.0
추구,1.0
여타,1.0
종료,1.0
절망,1.0
구속,1.0
쑤셔넣,1.0
단단,1.0
연달,1.0
가격,1.0
박제,2.0
두개골,1.0
절제,1.0
수상쩍,1.0
주위,1.0
둘러보,1.0
곧바로,2.0
뿔,1.0
경동맥,1.0
급소,1.0
허우적거리,1.0
바닥,2.58
넘어뜨리,1.0
촛대,1.0
불이,1.0
옮기,1.0
붙,1.0
번지,1.0
피범벅,1.0
황급히,1.0
탁자,1.0
송곳,2.58
기습,1.0
장기,1.0
뻔,1.0
다리,1.0
찌르,1.0
제압,1.0
짓밟,1.0
제대로,1.0
사살,1.0
미동,1.0
조수석,1.0
수석,1.0
망치,1.0
나무,2.0
조모,1.0
증거,1.0
선명,1.0
연습,1.0
총격,1.0
부탁,1.0
뒤쫓,1.0
붙잡히,1.0
겨누,1.0
양,1.0
처리,1.0
복부,1.0
발사,2.0
애원,1.0
조르,1.0
차마,1.0
놓아주,1.0
사정,1.0
활활,1.0
불타,1.0
땅,1.0
쓸쓸히,1.0
쩔,1.0
